id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
10762,815,42413,35427192,129,21.5,29.79,406,67.67,127.74,492,82.0,116.43,0.53,0.53,0.53,0.64,33.82,140.83
10763,705,38750,18332982,113,18.83,19.93,370,61.67,126.02,460,76.67,110.53,0.4,0.48,0.63,0.68,42.15,135.68
10764,699,27838,18510128,117,19.5,19.86,391,65.17,123.99,484,80.67,112.31,0.41,0.39,0.38,0.46,13.99,145.35
10765,719,92958,66000898,85,14.17,15.12,389,64.83,130.53,464,77.33,118.55,0.5,0.5,0.62,0.68,16.84,158.87
10766,696,29325,16066383,110,18.33,18.35,412,68.67,134.31,478,79.67,121.27,0.55,0.56,0.53,0.7,19.94,147.02
10767,712,173041,115041176,102,17.0,14.13,396,66.0,133.02,478,79.67,117.52,0.55,0.54,0.51,0.54,18.44,146.71
10768,732,79791,58886777,103,20.6,20.26,422,84.4,153.77,484,96.8,128.43,0.6,0.61,0.48,0.56,14.96,136.1
10769,695,75527,57123630,101,16.83,15.25,368,61.33,120.68,471,78.5,110.68,0.69,0.7,0.45,0.49,12.71,163.14
10770,737,220494,152862606,98,16.33,13.2,436,72.67,151.65,465,77.5,114.0,0.61,0.66,0.56,0.5,20.83,166.8
10771,590,140952,190675875,97,16.17,15.5,373,62.17,124.22,415,69.17,105.98,0.6,0.58,0.38,0.52,13.66,160.34
10772,564,56159,12835679,86,14.33,13.74,356,59.33,118.87,407,67.83,107.23,0.56,0.59,0.58,0.68,28.72,149.68
10773,518,15509,9799954,81,16.2,12.13,328,65.6,119.05,385,77.0,115.98,0.66,0.68,0.44,0.55,8.38,141.33
10774,568,21328,16903131,86,14.33,13.76,329,54.83,107.73,413,68.83,105.8,0.47,0.48,0.44,0.55,16.66,167.67
10775,671,33241,31427443,94,15.67,15.79,383,63.83,131.22,461,76.83,119.2,0.52,0.53,0.43,0.53,8.06,173.06
10776,555,18798,11244295,78,13.0,10.26,316,52.67,108.65,394,65.67,102.87,0.52,0.53,0.46,0.46,24.69,150.84
10777,590,16573,8931697,86,14.33,13.4,342,57.0,113.59,401,66.83,102.34,0.51,0.53,0.48,0.6,19.41,143.21
10778,625,47996,47911869,92,15.33,12.75,383,63.83,127.33,439,73.17,113.4,0.53,0.54,0.45,0.59,7.23,157.21
10779,572,37098,26138621,77,12.83,12.73,341,56.83,114.62,400,66.67,102.97,0.54,0.53,0.48,0.54,24.86,141.15
10780,617,62300,49672035,86,14.33,13.03,340,56.67,116.0,424,70.67,106.0,0.52,0.52,0.42,0.49,14.33,128.41
10781,613,19690,12082501,98,16.33,13.94,349,58.17,113.93,446,74.33,107.17,0.51,0.47,0.38,0.49,17.13,140.97
10782,662,18663,10545884,97,16.17,15.5,364,60.67,119.03,443,73.83,112.0,0.51,0.53,0.47,0.58,9.69,164.82
10783,574,17366,9903538,82,13.67,11.15,324,54.0,106.69,388,64.67,98.51,0.45,0.51,0.49,0.58,13.74,154.4
10784,689,17035,9471518,91,15.17,11.41,370,61.67,107.11,425,70.83,107.69,0.58,0.6,0.51,0.58,17.48,161.76
10785,708,17715,10834938,80,13.33,10.05,396,66.0,115.37,452,75.33,112.52,0.43,0.49,0.54,0.64,17.85,161.75
10786,761,18546,10450252,84,14.0,10.53,415,69.17,113.37,436,72.67,106.16,0.53,0.55,0.39,0.49,17.03,146.38
10787,687,17891,10815453,89,14.83,13.64,387,64.5,118.81,444,74.0,112.65,0.49,0.52,0.52,0.64,18.89,159.46
10788,694,146105,94659696,95,15.83,11.97,385,64.17,113.27,439,73.17,101.98,0.46,0.46,0.53,0.56,30.21,159.77
10789,692,28421,11375014,77,15.4,13.32,389,77.8,125.98,437,87.4,113.39,0.63,0.64,0.5,0.63,12.79,158.28
10790,730,66833,80041600,93,15.5,13.75,405,67.5,118.19,442,73.67,107.67,0.57,0.55,0.47,0.61,10.84,162.01
10791,651,166914,117082886,76,12.67,11.59,350,58.33,119.09,425,70.83,112.46,0.56,0.55,0.49,0.5,30.13,140.34
10792,632,37146,33998673,83,13.83,12.83,330,55.0,110.46,411,68.5,106.51,0.66,0.68,0.39,0.46,4.22,138.05
10793,584,55243,50546371,91,18.2,13.99,337,67.4,122.47,409,81.8,107.15,0.64,0.64,0.43,0.55,6.96,147.55
10794,641,223147,162205568,109,18.17,14.8,355,59.17,119.02,451,75.17,107.74,0.59,0.58,0.57,0.51,16.15,154.3
10795,990,209459,119400954,75,12.5,10.5,333,55.5,116.96,399,66.5,103.25,0.51,0.52,0.5,0.6,11.31,158.01
10796,930,190587,118329044,81,13.5,12.53,342,57.0,116.42,418,69.67,109.34,0.53,0.54,0.44,0.49,14.47,143.08
10797,744,18477,9759372,89,14.83,12.35,345,57.5,114.13,449,74.83,112.17,0.52,0.55,0.42,0.55,9.82,148.17
10798,584,15280,8960486,81,13.5,10.27,330,55.0,109.08,410,68.33,99.59,0.53,0.54,0.47,0.62,14.63,149.72
10799,375,11435,6720761,65,10.83,9.37,224,37.33,75.87,278,46.33,71.97,0.59,0.54,0.42,0.5,6.32,161.6
10800,403,11049,6292391,64,10.67,9.73,233,38.83,73.42,280,46.67,73.38,0.79,0.79,0.42,0.57,3.6,175.45
10801,405,25927,18199553,69,11.5,10.21,232,38.67,75.29,299,49.83,73.83,0.62,0.62,0.38,0.43,6.78,154.98
10802,362,8967,5678269,51,8.5,7.18,203,33.83,68.29,253,42.17,64.7,0.58,0.6,0.41,0.49,3.88,130.64
10803,430,10623,6320073,69,11.5,8.17,222,37.0,69.7,297,49.5,67.09,0.61,0.66,0.39,0.5,9.45,171.65
10804,417,13150,7342163,61,10.17,8.42,236,39.33,81.73,309,51.5,82.73,0.51,0.6,0.42,0.55,26.94,170.51
10805,504,12581,7035956,84,14.0,12.23,290,48.33,92.63,349,58.17,94.1,0.75,0.69,0.42,0.64,13.15,156.39
10806,543,14264,7315025,85,14.17,11.62,310,51.67,103.61,376,62.67,98.29,0.74,0.77,0.49,0.64,13.19,156.73
10807,500,12841,7320795,86,14.33,11.79,270,45.0,84.58,383,63.83,84.55,0.44,0.48,0.48,0.54,20.06,173.24
10808,523,15885,9590688,95,15.83,12.34,328,54.67,107.14,406,67.67,100.03,0.51,0.57,0.49,0.59,17.32,173.35
10809,517,14924,9443696,75,12.5,11.11,302,50.33,98.75,398,66.33,95.66,0.5,0.53,0.47,0.55,22.48,170.33
10810,482,12310,7031979,73,12.17,8.52,289,48.17,94.84,364,60.67,92.4,0.52,0.54,0.5,0.61,17.91,175.97
10811,435,13016,8092150,75,12.5,9.65,278,46.33,91.13,320,53.33,83.71,0.58,0.57,0.47,0.57,23.28,163.77
10812,544,16851,10253168,80,13.33,10.42,276,46.0,87.07,384,64.0,85.46,0.57,0.61,0.47,0.54,21.33,177.13
10813,555,23460,16219439,82,13.67,9.14,296,49.33,97.98,376,62.67,90.77,0.59,0.62,0.44,0.55,15.57,171.51
10814,500,15873,9188267,78,13.0,7.77,327,54.5,109.15,374,62.33,98.33,0.6,0.62,0.43,0.52,16.11,166.51
10815,594,16236,9002984,78,13.0,11.85,319,53.17,107.04,428,71.33,98.26,0.49,0.52,0.43,0.52,11.5,172.26
10816,518,20989,12331918,79,15.8,12.62,287,57.4,104.12,376,75.2,100.01,0.58,0.61,0.48,0.58,15.54,160.11
10817,525,18009,10798319,86,14.33,12.24,294,49.0,100.12,376,62.67,95.72,0.54,0.58,0.52,0.63,11.55,167.45
10818,495,5812978,5819853426,82,13.67,10.27,302,50.33,99.98,353,58.83,92.14,0.6,0.62,0.47,0.53,45.52,151.83
10819,448,12782,7313891,84,14.0,11.68,284,47.33,93.26,337,56.17,87.86,0.58,0.58,0.38,0.47,15.02,162.19
10820,437,13821,7865141,80,13.33,10.39,288,48.0,96.75,332,55.33,86.75,0.47,0.47,0.52,0.53,35.25,161.51
10821,501,16506,9838352,81,13.5,11.34,286,47.67,97.86,355,59.17,88.83,0.52,0.57,0.52,0.57,8.32,177.99
10822,470,24086,17450764,74,12.33,8.57,267,44.5,88.18,350,58.33,80.3,0.46,0.56,0.49,0.49,11.24,172.42
10823,433,13175,6845747,76,12.67,10.8,272,45.33,90.64,323,53.83,85.43,0.6,0.57,0.46,0.59,11.82,155.35
10824,421,12820,8006760,74,12.33,11.13,281,46.83,95.76,321,53.5,90.07,0.61,0.63,0.44,0.54,38.84,153.81
10825,410,12574,8286202,70,11.67,10.09,232,38.67,79.16,296,49.33,75.25,0.51,0.56,0.51,0.63,6.92,168.2
10826,461,12226,6939889,79,13.17,9.79,286,47.67,94.42,339,56.5,82.26,0.57,0.62,0.49,0.59,15.52,175.37
10827,450,12028,8350908,80,13.33,11.4,308,51.33,101.6,342,57.0,89.9,0.51,0.56,0.43,0.48,18.43,174.03
10828,520,14959,8369508,73,12.17,10.48,311,51.83,106.02,359,59.83,91.62,0.55,0.55,0.5,0.57,17.56,165.93
10829,589,16268,8625099,94,15.67,12.47,366,61.0,124.62,413,68.83,113.28,0.49,0.53,0.47,0.51,27.41,171.02
10830,580,16523,9934682,75,15.0,10.15,324,64.8,121.6,397,79.4,116.2,0.64,0.71,0.5,0.56,11.07,174.23
10831,560,4023242,3974124370,91,15.17,12.7,329,54.83,106.36,382,63.67,97.21,0.32,0.37,0.48,0.49,42.02,157.01
10832,657,16118,9002348,101,16.83,14.96,354,59.0,115.88,443,73.83,108.22,0.49,0.5,0.51,0.61,11.71,165.65
10833,516,18970,12977575,67,11.17,11.92,321,53.5,113.58,364,60.67,103.59,0.55,0.56,0.47,0.61,24.35,162.08
10834,650,18773,10398420,86,14.33,15.27,344,57.33,121.61,423,70.5,113.81,0.51,0.52,0.46,0.6,11.82,156.64
10835,480,14402,8706116,86,14.33,13.49,317,52.83,105.73,342,57.0,88.2,0.63,0.64,0.38,0.48,16.75,163.46
10836,538,13303,6985121,88,14.67,10.39,276,46.0,87.3,347,57.83,81.88,0.59,0.64,0.46,0.54,16.06,158.0
10837,461,13235,7522309,72,12.0,11.1,253,42.17,85.44,327,54.5,81.38,0.48,0.49,0.45,0.5,39.1,159.65
10838,512,20615,14733035,74,12.33,11.86,262,43.67,89.1,360,60.0,89.88,0.28,0.27,0.56,0.62,21.84,164.29
10839,530,40500,28422834,74,12.33,10.71,264,44.0,85.58,332,55.33,85.17,0.65,0.67,0.4,0.43,24.91,158.01
10840,448,11894,6777571,70,11.67,10.52,241,40.17,82.85,326,54.33,81.2,0.48,0.46,0.42,0.45,10.3,170.82
10841,448,13803,9891962,93,15.5,12.86,260,43.33,81.12,322,53.67,78.58,0.44,0.47,0.56,0.67,14.62,161.17
10842,493,14780,8900439,72,12.0,9.21,283,47.17,92.69,334,55.67,84.44,0.66,0.7,0.41,0.45,6.0,175.78
10843,451,16189,10691064,73,12.17,11.34,270,45.0,89.29,331,55.17,85.53,0.69,0.64,0.55,0.66,10.71,150.5
10844,732,23605,16794052,76,12.67,10.78,295,49.17,99.46,343,57.17,95.83,0.72,0.74,0.48,0.45,22.8,153.04
10845,764,16722,8586326,87,14.5,15.0,329,54.83,111.58,347,57.83,93.98,0.52,0.53,0.43,0.54,11.83,174.47
10846,605,19576,11524800,83,13.83,11.84,282,47.0,93.84,363,60.5,84.58,0.46,0.55,0.44,0.49,13.15,160.3
10847,514,18659,11655079,90,15.0,14.45,240,40.0,77.09,330,55.0,79.13,0.58,0.59,0.46,0.52,14.82,152.46
10848,521,18683,11368584,90,15.0,12.28,275,45.83,94.3,368,61.33,89.4,0.43,0.48,0.51,0.56,16.56,149.7
10849,510,13983,8305108,76,12.67,13.28,267,44.5,89.82,381,63.5,86.89,0.5,0.53,0.51,0.6,14.04,176.84
10850,527,6667040,6737153650,87,14.5,13.03,263,43.83,85.17,370,61.67,83.44,0.48,0.53,0.44,0.45,14.29,172.08
10851,487,14992,9060818,71,11.83,10.03,292,48.67,98.38,353,58.83,94.8,0.61,0.62,0.46,0.49,7.39,161.94
10852,546,51013,58407846,95,19.0,20.35,326,65.2,115.62,398,79.6,111.63,0.84,0.83,0.4,0.54,6.3,168.31
10853,468,16854,13262599,79,13.17,12.02,273,45.5,90.68,338,56.33,81.39,0.54,0.54,0.32,0.36,8.02,150.14
10854,588,4462084,4405423440,102,17.0,18.89,287,47.83,88.7,407,67.83,91.96,0.6,0.62,0.46,0.47,10.34,156.93
10855,462,96825,74877300,96,16.0,17.91,257,42.83,81.43,337,56.17,77.52,0.58,0.57,0.41,0.48,14.83,143.42
10856,569,58470,73766212,97,16.17,18.83,290,48.33,86.23,382,63.67,86.09,0.62,0.6,0.42,0.56,14.66,144.18
10857,523,78999,72162410,107,17.83,18.32,293,48.83,87.33,384,64.0,85.36,0.53,0.54,0.45,0.52,14.0,157.41
10858,335,3917,1761672,86,14.33,13.13,138,23.0,34.25,245,40.83,36.62,0.35,0.37,0.45,0.44,18.61,166.0
10859,240,2169,540075,88,14.67,17.04,118,19.67,24.68,182,30.33,34.23,0.4,0.38,0.27,0.24,15.22,166.16
10860,272,44560,63172405,76,12.67,16.12,118,19.67,29.55,192,32.0,36.06,0.41,0.32,0.27,0.32,7.82,158.12
10861,245,8555,2942663,76,12.67,13.98,118,19.67,29.3,189,31.5,38.16,0.45,0.4,0.44,0.38,10.4,160.39
10862,263,12224,14220245,94,15.67,15.85,130,21.67,27.08,200,33.33,39.29,0.49,0.48,0.29,0.29,15.45,176.03
10863,481,148106,75554497,94,15.67,17.73,230,38.33,69.11,316,52.67,73.74,0.6,0.55,0.52,0.52,9.89,171.05
10864,504,13317,8703461,77,15.4,14.36,270,54.0,91.51,331,66.2,92.75,0.81,0.8,0.41,0.52,4.97,158.21
10865,517,61364,10816465,90,15.0,14.52,295,49.17,95.97,369,61.5,87.83,0.53,0.55,0.5,0.62,22.46,166.37
10866,659,161659,160166120,98,16.33,16.34,322,53.67,101.81,433,72.17,102.38,0.62,0.61,0.4,0.48,14.75,164.26
10867,568,120809,95506348,95,15.83,17.05,326,54.33,102.16,396,66.0,94.08,0.44,0.43,0.51,0.51,35.32,142.47
10868,563,85221,63881041,104,17.33,22.29,309,51.5,95.02,408,68.0,92.15,0.52,0.52,0.53,0.62,12.17,163.95
10869,578,79864,80200082,100,16.67,18.45,342,57.0,105.91,414,69.0,97.17,0.59,0.59,0.44,0.47,16.32,161.08
10870,581,59413,12418677,97,19.4,19.01,354,70.8,117.73,430,86.0,108.23,0.73,0.7,0.58,0.7,7.92,112.18
10871,591,70409,60107934,109,18.17,18.1,381,63.5,109.13,442,73.67,100.11,0.54,0.54,0.4,0.51,11.44,144.07
10872,587,27895,17967997,103,17.17,18.54,329,54.83,94.44,389,64.83,92.68,0.6,0.6,0.53,0.6,16.71,149.18
10873,507,4188078,4159369405,89,14.83,15.73,307,51.17,101.66,362,60.33,93.15,0.58,0.57,0.44,0.4,24.26,153.5
10874,452,24049,14576417,93,15.5,16.33,279,46.5,88.04,342,57.0,83.79,0.45,0.42,0.44,0.47,14.27,160.94
10875,368,150638,123169146,73,12.17,11.75,239,39.83,74.66,276,46.0,70.05,0.59,0.59,0.51,0.56,17.83,151.43
10876,415,16857,10281479,78,13.0,13.78,254,42.33,80.96,320,53.33,81.79,0.63,0.65,0.37,0.4,18.23,154.38
10877,412,3937110,3904325794,85,14.17,15.28,251,41.83,76.34,324,54.0,77.52,0.72,0.7,0.37,0.45,16.06,172.9
10878,497,21860,15304555,90,15.0,18.21,272,45.33,82.78,355,59.17,85.54,0.64,0.62,0.4,0.52,19.43,141.01
10879,494,4645156,4638465907,84,14.0,14.85,277,46.17,86.56,313,52.17,74.42,0.59,0.59,0.39,0.42,18.16,143.76
10880,482,4351827,4315217709,89,14.83,14.63,257,42.83,80.19,320,53.33,75.76,0.56,0.57,0.45,0.44,23.44,138.77
10881,760,25859,18536360,227,37.83,67.5,436,72.67,102.62,573,95.5,143.8,0.67,0.63,0.52,0.6,3.78,156.64
10882,660,102130,71688036,170,28.33,49.27,388,64.67,92.17,444,74.0,103.38,0.64,0.64,0.41,0.48,9.96,135.09
10883,679,94285,75881120,173,28.83,48.83,386,64.33,94.58,447,74.5,97.26,0.53,0.54,0.53,0.59,18.02,142.06
10884,1793,5183676,5160889829,167,27.83,45.57,621,103.5,164.62,698,116.33,182.84,0.46,0.5,0.43,0.46,11.0,156.24
10885,561,92107,67240307,136,22.67,29.17,335,55.83,91.8,374,62.33,82.4,0.57,0.56,0.52,0.6,12.4,163.22
10886,581,9409404,9337942848,113,18.83,21.23,300,50.0,90.43,383,63.83,89.17,0.55,0.56,0.52,0.5,23.2,158.46
10887,534,47425,34743880,98,16.33,18.82,264,44.0,80.73,356,59.33,79.4,0.57,0.57,0.39,0.43,6.62,148.93
10888,510,42546,28083659,95,15.83,16.49,247,41.17,79.7,329,54.83,72.72,0.48,0.49,0.46,0.42,8.6,167.22
10889,498,37756,28776512,97,19.4,16.96,254,50.8,84.62,343,68.6,80.62,0.45,0.45,0.56,0.6,18.77,155.52
10890,479,51208,35228919,77,12.83,12.72,272,45.33,86.35,321,53.5,75.9,0.52,0.49,0.53,0.58,24.26,152.75
10891,377,29517,19630458,66,13.2,11.69,214,42.8,74.3,268,53.6,70.59,0.71,0.71,0.46,0.53,9.71,149.61
10892,546,83496,61792032,88,14.67,14.65,306,51.0,101.76,336,56.0,83.26,0.48,0.52,0.49,0.49,17.56,152.56
10893,683,54719,37651113,67,13.4,14.28,219,43.8,80.99,270,54.0,74.1,0.64,0.63,0.46,0.55,6.35,138.12
10894,632,37088,29308848,75,12.5,13.28,242,40.33,79.09,298,49.67,75.88,0.6,0.57,0.39,0.41,5.05,138.22
10895,447,21727,18114035,83,13.83,13.79,183,30.5,56.51,268,44.67,58.53,0.55,0.55,0.46,0.51,9.43,160.58
10896,388,32745,29758700,73,12.17,10.34,176,29.33,49.37,245,40.83,50.66,0.59,0.6,0.44,0.51,11.37,162.89
10897,533,84967,65852200,79,13.17,13.04,258,43.0,85.28,351,58.5,75.51,0.5,0.52,0.51,0.48,9.65,174.46
10898,510,44373,33000716,85,14.17,13.99,269,44.83,87.77,359,59.83,80.36,0.54,0.56,0.48,0.53,12.95,169.53
10899,461,50430,34050150,70,11.67,13.0,249,41.5,82.37,285,47.5,74.38,0.62,0.63,0.47,0.53,29.38,153.32
10900,627,86091,72327141,122,24.4,34.29,305,61.0,89.83,376,75.2,95.45,0.81,0.84,0.44,0.5,5.71,165.19
10901,616,104502,81411753,144,24.0,34.74,348,58.0,91.31,377,62.83,90.02,0.6,0.57,0.55,0.59,26.68,148.76
10902,660,82349,56622422,126,21.0,29.36,395,65.83,95.98,360,60.0,82.57,0.59,0.56,0.44,0.5,12.75,145.05
10903,562,111036,78938506,135,22.5,32.05,318,53.0,85.36,387,64.5,86.92,0.35,0.38,0.5,0.52,23.9,155.42
10904,720,237312,182353386,143,23.83,34.97,401,66.83,108.1,479,79.83,110.44,0.52,0.57,0.45,0.44,11.42,142.6
10905,849,159512,105158317,150,25.0,35.9,481,80.17,122.25,532,88.67,106.43,0.44,0.49,0.52,0.54,14.0,166.91
10906,1038,177136,138540206,163,27.17,35.36,634,105.67,154.47,578,96.33,123.62,0.41,0.46,0.49,0.55,13.12,166.82
10907,880,219951,188635178,113,18.83,27.61,520,86.67,130.75,448,74.67,106.2,0.52,0.54,0.48,0.52,20.11,161.13
10908,827,119701,96639849,110,22.0,27.65,390,78.0,129.54,474,94.8,119.72,0.61,0.62,0.48,0.55,20.89,146.53
10909,675,127205,92672913,107,17.83,22.12,363,60.5,109.43,448,74.67,99.98,0.57,0.58,0.48,0.55,15.14,174.65
10910,671,68707,47664266,100,16.67,17.59,363,60.5,114.41,448,74.67,99.42,0.53,0.54,0.55,0.63,10.92,156.12
10911,823,78843,59309403,112,18.67,19.85,422,70.33,136.51,526,87.67,119.81,0.39,0.38,0.49,0.49,14.08,159.13
10912,712,79544,55982141,99,16.5,15.95,350,58.33,109.29,453,75.5,102.48,0.55,0.55,0.51,0.57,9.83,164.6
10913,780,73236,49877853,112,18.67,21.12,410,68.33,129.17,475,79.17,113.22,0.57,0.57,0.49,0.53,12.22,166.52
10914,761,83831,60242207,119,19.83,20.92,364,60.67,114.86,472,78.67,113.49,0.56,0.55,0.49,0.49,10.91,156.17
10915,742,78923,56664634,110,18.33,19.87,418,69.67,133.4,463,77.17,114.12,0.58,0.58,0.44,0.48,12.03,155.98
10916,750,99806,70615473,96,16.0,16.38,376,62.67,122.5,474,79.0,114.63,0.57,0.56,0.49,0.55,6.74,128.93
10917,842,128226,98411398,139,23.17,29.13,437,72.83,126.27,532,88.67,117.99,0.6,0.6,0.52,0.6,15.51,156.75
10918,734,5277250,5304884226,98,16.33,14.04,395,65.83,132.81,472,78.67,121.33,0.53,0.55,0.46,0.46,32.07,153.68
10919,940,5155960,5183984161,129,21.5,23.7,473,78.83,123.76,611,101.83,132.83,0.53,0.55,0.51,0.49,21.77,162.85
10920,1253,93856,62447474,136,22.67,28.17,535,89.17,138.17,715,119.17,153.92,0.49,0.52,0.56,0.61,10.67,180.52
10921,863,97291,75030137,111,18.5,19.45,425,70.83,127.92,507,84.5,112.62,0.49,0.52,0.52,0.55,9.53,164.72
10922,661,66081,43821038,103,17.17,16.56,304,50.67,92.94,410,68.33,93.64,0.57,0.58,0.47,0.52,10.05,159.7
10923,692,23557,15059906,100,16.67,14.62,356,59.33,118.86,481,80.17,113.2,0.47,0.53,0.46,0.52,23.02,163.5
10924,609,111202,14769328,86,14.33,13.06,348,58.0,118.93,439,73.17,111.06,0.55,0.56,0.57,0.72,15.18,165.68
10925,545,6357867,6523938440,90,15.0,11.56,340,56.67,113.64,390,65.0,102.57,0.52,0.55,0.48,0.48,28.23,155.73
10926,589,6219569,6356004639,81,13.5,12.72,335,55.83,111.78,423,70.5,107.45,0.5,0.59,0.55,0.54,16.1,146.0
10927,515,17416,11441363,83,13.83,12.17,331,55.17,106.58,386,64.33,103.88,0.66,0.62,0.42,0.55,19.16,153.49
10928,514,29622,29390302,77,12.83,12.46,329,54.83,113.56,374,62.33,100.52,0.52,0.5,0.41,0.51,23.87,161.24
10929,601,5583944,5620625389,73,12.17,12.09,384,64.0,129.43,412,68.67,111.98,0.58,0.55,0.54,0.55,16.86,152.07
10930,625,5489923,5400757102,90,15.0,13.3,389,64.83,133.6,466,77.67,128.8,0.58,0.6,0.49,0.48,30.18,156.65
10931,603,15668,7964771,76,12.67,11.91,351,58.5,123.46,415,69.17,114.54,0.44,0.5,0.46,0.55,7.12,167.47
10932,598,16076,9302196,87,14.5,11.59,368,61.33,125.01,416,69.33,107.43,0.49,0.5,0.51,0.62,16.13,161.29
10933,610,6441188,6595522824,81,13.5,11.38,346,57.67,116.58,410,68.33,108.06,0.48,0.5,0.42,0.42,15.58,156.58
10934,621,17784,10467290,92,15.33,11.45,361,60.17,120.68,421,70.17,104.24,0.53,0.59,0.48,0.57,11.86,159.99
10935,663,51165,38322153,90,15.0,11.14,327,54.5,103.87,425,70.83,98.56,0.65,0.66,0.41,0.44,12.22,157.36
10936,681,59534,44608712,82,13.67,9.67,340,56.67,112.19,423,70.5,103.93,0.58,0.57,0.51,0.5,24.39,150.38
10937,679,6116842,6171068501,87,14.5,10.52,347,57.83,116.03,432,72.0,103.89,0.5,0.54,0.41,0.41,12.35,166.44
10938,743,5760028,5797857725,94,15.67,12.27,341,56.83,110.68,433,72.17,101.0,0.5,0.53,0.51,0.51,13.21,157.33
10939,747,98581,80061751,83,13.83,12.29,355,59.17,123.62,445,74.17,112.48,0.44,0.49,0.55,0.6,24.2,154.64
10940,744,83028,62589265,99,16.5,13.34,386,64.33,126.65,458,76.33,117.39,0.54,0.55,0.51,0.6,13.84,157.67
10941,661,88996,67050183,82,13.67,11.27,333,55.5,109.84,390,65.0,103.39,0.55,0.55,0.54,0.64,27.54,138.98
10942,1111,95298,68797518,77,12.83,10.3,372,62.0,126.7,436,72.67,122.45,0.64,0.58,0.5,0.53,4.46,159.52
10943,1046,95722,69908178,86,14.33,10.89,356,59.33,116.79,406,67.67,108.33,0.62,0.66,0.38,0.36,14.8,157.22
10944,915,5171157,5238448311,89,14.83,9.7,387,64.5,129.79,473,78.83,121.8,0.58,0.62,0.43,0.4,19.32,160.18
10945,710,95733,70859489,74,12.33,8.38,351,58.5,117.16,437,72.83,110.26,0.54,0.56,0.51,0.57,14.43,167.03
10946,728,77741,56376666,76,12.67,9.63,366,61.0,127.06,470,78.33,112.57,0.51,0.55,0.5,0.55,10.43,176.44
10947,726,75394,52594654,87,14.5,9.27,344,57.33,113.21,480,80.0,101.75,0.44,0.45,0.51,0.5,14.99,172.86
10948,418,11685,5447779,76,12.67,9.14,254,42.33,82.45,328,54.67,75.9,0.49,0.54,0.49,0.54,11.72,175.43
10949,391,10721,5346054,69,11.5,8.73,240,40.0,80.05,298,49.67,74.2,0.42,0.53,0.45,0.55,22.7,166.47
10950,389,12628,8168595,60,10.0,7.13,233,38.83,76.77,287,47.83,73.34,0.43,0.51,0.49,0.53,36.61,147.94
10951,415,13211,7686687,71,11.83,8.21,257,42.83,85.44,319,53.17,80.74,0.46,0.5,0.48,0.57,27.08,164.48
10952,500,18082,9655225,77,12.83,7.6,319,53.17,107.33,382,63.67,92.13,0.48,0.56,0.53,0.65,18.76,173.99
10953,549,17349,9432174,75,12.5,10.13,349,58.17,120.13,424,70.67,110.28,0.52,0.62,0.43,0.55,8.84,174.2
10954,432,13350,7847371,78,13.0,8.88,285,47.5,93.51,346,57.67,88.14,0.51,0.56,0.52,0.62,34.49,162.93
10955,397,11940,6857484,66,11.0,8.85,267,44.5,87.67,310,51.67,83.49,0.62,0.63,0.49,0.6,15.89,177.41
10956,413,12024,7000656,64,10.67,7.71,240,40.0,81.52,308,51.33,77.91,0.48,0.44,0.49,0.53,15.7,167.11
10957,379,7863,4559386,69,11.5,11.08,196,32.67,59.93,275,45.83,56.13,0.48,0.53,0.55,0.61,15.8,176.72
10958,280,2834,784216,62,12.4,11.06,84,16.8,20.13,174,34.8,20.93,0.5,0.63,0.54,0.6,20.95,179.77
10959,247,3195,811743,69,11.5,9.95,80,13.33,14.62,158,26.33,24.16,0.51,0.56,0.49,0.56,14.67,162.6
10960,228,2442,785720,65,10.83,9.83,81,13.5,13.63,148,24.67,24.42,0.6,0.65,0.42,0.48,5.07,178.34
10961,230,2895,779323,73,12.17,11.23,70,11.67,13.16,157,26.17,25.95,0.5,0.57,0.5,0.52,30.88,168.89
10962,422,11163,5512458,70,11.67,8.07,241,40.17,74.71,312,52.0,73.69,0.51,0.55,0.54,0.68,24.27,158.93
10963,587,18617,10340455,86,14.33,14.51,308,51.33,108.28,406,67.67,94.62,0.49,0.53,0.52,0.59,24.84,172.25
10964,580,19049,10202786,104,17.33,16.65,285,47.5,90.33,422,70.33,91.95,0.48,0.52,0.53,0.62,17.2,156.36
10965,541,20388,14064338,78,13.0,8.65,316,52.67,106.2,407,67.83,98.92,0.55,0.58,0.52,0.64,14.36,168.86
10966,508,61769,45611252,75,12.5,9.5,290,48.33,91.81,380,63.33,83.91,0.52,0.58,0.42,0.4,13.04,171.0
10967,562,16943,10203925,84,14.0,13.91,303,50.5,99.62,382,63.67,96.18,0.59,0.66,0.45,0.49,15.89,181.14
10968,511,15006,8528622,70,11.67,11.08,321,53.5,108.78,392,65.33,108.93,0.62,0.62,0.47,0.55,16.9,158.62
10969,472,33895,26466235,81,13.5,10.99,287,47.83,93.97,353,58.83,85.57,0.43,0.52,0.48,0.55,19.03,167.48
