id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
10993,4,24,1281,3,1.5,0.71,4,2.0,0.0,4,2.0,0.0,0.98,0.95,0.43,0.5,69.76,171.25
10995,14,80,13183,14,7.0,1.41,14,7.0,1.41,14,7.0,1.41,0.86,0.62,0.46,0.26,23.78,138.72
10998,7,23,2308,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,0.98,0.98,0.54,0.6,0.06,131.2
11000,7,13,756,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.78,0.68,0.53,0.47,2.56,151.67
11003,7,747,292169,7,3.5,3.54,7,3.5,3.54,7,3.5,3.54,0.44,0.48,0.72,0.59,149.04,121.42
11004,5,799,136536,5,2.5,2.12,5,2.5,2.12,5,2.5,2.12,0.5,0.5,0.5,0.5,37.28,202.62
11006,6,11,632,5,2.5,2.12,6,3.0,2.83,6,3.0,2.83,0.95,0.9,0.9,0.91,1.21,173.6
11008,10,31,2051,9,4.5,2.12,10,5.0,2.83,10,5.0,2.83,1.0,1.0,0.64,0.7,34.35,214.55
11009,9,72,4538,9,4.5,3.54,8,4.0,2.83,9,4.5,3.54,0.95,0.92,0.52,0.5,54.91,85.43
11011,7,54,20701,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,0.99,1.0,0.69,0.8,29.96,138.8
11013,6,13,1486,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,0.94,0.95,0.18,0.14,30.02,229.88
11015,6,30,1754,5,2.5,0.71,5,2.5,0.71,6,3.0,1.41,0.64,0.56,0.54,0.62,70.47,120.0
11016,5,28,5685,5,2.5,2.12,5,2.5,2.12,5,2.5,2.12,0.98,0.99,0.52,0.37,0.02,87.0
11017,7,20,1170,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.97,0.94,0.6,0.62,30.12,169.75
11018,7,7,444,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,0.8,0.67,0.55,0.52,0.0,144.75
11019,8,21,1327,8,4.0,2.83,8,4.0,2.83,8,4.0,2.83,0.86,0.83,0.38,0.42,21.14,206.75
11020,8,11,536,8,4.0,4.24,8,4.0,4.24,8,4.0,4.24,0.94,0.87,0.42,0.47,0.02,193.64
11021,12,150,59202,10,5.0,1.41,8,4.0,0.0,12,6.0,2.83,0.99,1.0,0.36,0.42,41.46,103.38
11023,8,818,124660,8,4.0,1.41,7,3.5,0.71,8,4.0,1.41,0.5,0.5,0.1,0.1,30.35,139.94
11025,12,795,305711,12,6.0,1.41,12,6.0,1.41,12,6.0,1.41,0.52,0.51,0.67,0.66,30.09,176.03
11026,8,11,604,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.78,0.7,0.53,0.55,0.0,157.5
11028,12,52,13539,10,5.0,1.41,10,5.0,1.41,12,6.0,2.83,0.9,0.97,0.66,0.5,9.3,134.19
11030,9,81,27042,7,3.5,2.12,7,3.5,2.12,9,4.5,3.54,1.0,1.0,0.65,0.56,23.02,178.46
11031,14,72,12143,12,6.0,2.83,11,5.5,2.12,13,6.5,3.54,0.99,1.0,0.46,0.43,14.02,185.75
11032,11,14,686,10,5.0,1.41,11,5.5,2.12,10,5.0,1.41,0.89,0.8,0.21,0.18,0.0,194.44
11034,10,12,680,10,5.0,1.41,10,5.0,1.41,10,5.0,1.41,0.72,0.62,0.32,0.36,0.01,177.0
11035,11,848,322980,9,4.5,0.71,10,5.0,0.0,9,4.5,0.71,0.54,0.5,0.56,0.58,71.88,190.15
11036,13,72,8008,12,6.0,1.41,11,5.5,2.12,12,6.0,1.41,1.0,1.0,0.45,0.32,52.52,167.21
11037,16,61,3166,14,7.0,1.41,16,8.0,1.41,16,8.0,1.41,0.94,0.89,0.38,0.32,20.44,179.35
11038,10,794,305818,9,4.5,3.54,8,4.0,2.83,10,5.0,4.24,0.42,0.14,0.61,0.53,35.58,102.56
11039,12,1596,246067,6,3.0,2.83,6,3.0,2.83,8,4.0,4.24,0.52,0.52,0.51,0.51,38.37,185.96
11041,16,979,351898,13,6.5,2.12,13,6.5,0.71,14,7.0,1.41,0.54,0.5,0.65,0.65,59.19,145.5
11042,12,85,10335,11,5.5,0.71,11,5.5,0.71,12,6.0,0.0,0.92,0.92,0.48,0.44,23.86,164.08
11043,17,94,36662,12,6.0,2.83,13,6.5,2.12,14,7.0,2.83,0.98,1.0,0.55,0.69,11.27,184.34
11044,18,28,1448,14,7.0,1.41,15,7.5,0.71,15,7.5,0.71,0.92,0.82,0.55,0.54,0.06,149.05
11045,9,726,109211,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,0.52,0.53,0.52,0.51,38.6,167.57
11046,10,28,4758,10,5.0,1.41,10,5.0,1.41,10,5.0,1.41,0.86,0.67,0.25,0.11,20.08,166.5
11047,10,106,42090,10,5.0,1.41,8,4.0,0.0,10,5.0,1.41,0.88,0.9,0.6,0.68,25.1,144.46
11048,6,6,240,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.75,0.78,0.62,0.65,0.0,155.25
11049,14,41,5136,14,7.0,1.41,13,6.5,0.71,14,7.0,1.41,0.92,0.94,0.45,0.5,30.13,177.21
11050,17,735,292388,13,6.5,0.71,16,8.0,1.41,15,7.5,0.71,0.51,0.5,0.7,0.69,17.18,155.04
11052,12,33,7335,8,4.0,1.41,10,5.0,2.83,11,5.5,2.12,0.92,0.72,0.57,0.3,0.04,170.06
11053,12,43,6332,12,6.0,5.66,12,6.0,5.66,12,6.0,5.66,0.99,1.0,0.39,0.33,0.26,187.75
11054,12,74,5065,11,5.5,2.12,11,5.5,2.12,12,6.0,2.83,0.92,0.91,0.5,0.44,47.96,180.62
11055,13,29,3075,8,4.0,0.0,10,5.0,2.83,12,6.0,1.41,0.94,0.97,0.55,0.6,0.18,178.96
11056,36,105,75841,16,8.0,4.24,18,9.0,4.24,18,9.0,4.24,0.94,0.95,0.29,0.14,8.02,142.57
11057,19,33,1798,14,7.0,1.41,18,9.0,1.41,18,9.0,1.41,0.94,0.9,0.46,0.47,11.09,156.19
11058,14,57,2858,9,4.5,2.12,11,5.5,3.54,11,5.5,3.54,0.98,0.97,0.46,0.42,14.21,192.95
11060,17,30,4554,13,6.5,0.71,13,6.5,0.71,13,6.5,0.71,0.9,0.84,0.32,0.2,0.0,167.96
11061,11,31,5779,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,0.98,0.99,0.53,0.43,0.02,181.5
11062,11,732,110032,8,4.0,1.41,9,4.5,0.71,9,4.5,0.71,0.5,0.5,0.14,0.14,24.92,203.65
11063,15,20,896,12,6.0,2.83,13,6.5,3.54,13,6.5,3.54,0.84,0.75,0.3,0.4,0.01,187.15
11064,12,115,52930,11,5.5,0.71,10,5.0,1.41,12,6.0,0.0,1.0,1.0,0.64,0.74,32.22,181.25
11065,6,7,280,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,1.0,1.0,0.45,0.45,0.0,235.62
11067,11,20,1344,11,5.5,0.71,10,5.0,0.0,11,5.5,0.71,1.0,1.0,0.6,0.63,20.01,177.68
11068,9,12,564,8,4.0,1.41,9,4.5,0.71,9,4.5,0.71,0.92,0.81,0.42,0.48,0.01,193.85
11070,12,98,13642,10,5.0,1.41,9,4.5,0.71,11,5.5,2.12,0.84,0.85,0.5,0.41,18.05,146.06
11072,8,13,564,6,3.0,0.0,8,4.0,1.41,8,4.0,1.41,0.94,0.93,0.29,0.26,0.18,198.44
11074,20,942,324833,15,7.5,0.71,16,8.0,1.41,17,8.5,2.12,0.52,0.5,0.65,0.64,39.02,147.3
11075,14,1504,413630,9,4.5,2.12,11,5.5,3.54,12,6.0,4.24,0.52,0.51,0.62,0.74,50.74,183.59
11076,13,1398,422476,10,5.0,4.24,10,5.0,4.24,10,5.0,4.24,0.5,0.5,0.74,0.74,13.64,203.5
11077,13,34,1812,9,4.5,2.12,10,5.0,1.41,10,5.0,1.41,0.83,0.8,0.36,0.41,17.52,149.9
11078,14,85,32069,10,5.0,2.83,12,6.0,0.0,13,6.5,0.71,0.97,0.99,0.37,0.53,31.98,181.0
11079,18,124,6585,13,6.5,3.54,14,7.0,4.24,14,7.0,4.24,0.98,0.96,0.32,0.28,32.66,152.12
11080,19,68,4461,16,8.0,2.83,17,8.5,3.54,18,9.0,4.24,0.9,0.88,0.36,0.29,20.17,165.77
11081,12,44,8478,8,4.0,2.83,10,5.0,1.41,11,5.5,2.12,1.0,1.0,0.41,0.32,15.04,214.5
11082,11,111,24195,10,5.0,2.83,8,4.0,1.41,11,5.5,3.54,1.0,1.0,0.34,0.2,40.16,192.56
11084,13,60,3843,9,4.5,2.12,12,6.0,1.41,12,6.0,1.41,0.99,0.98,0.29,0.21,37.44,171.6
11085,13,22,1264,10,5.0,1.41,12,6.0,1.41,13,6.5,2.12,0.78,0.66,0.5,0.46,0.12,124.31
11086,11,21,1632,9,4.5,2.12,9,4.5,2.12,9,4.5,2.12,0.88,0.86,0.66,0.68,15.0,149.92
11088,9,34,8794,8,4.0,1.41,9,4.5,0.71,9,4.5,0.71,0.94,0.98,0.48,0.44,0.04,216.5
11089,5,7,440,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,0.66,0.57,0.58,0.53,0.01,186.08
11090,11,90,39251,10,5.0,0.0,11,5.5,0.71,11,5.5,0.71,0.94,0.82,0.56,0.64,34.32,160.45
11091,17,22,980,14,7.0,2.83,15,7.5,2.12,15,7.5,2.12,0.96,0.92,0.26,0.29,0.01,205.64
11092,13,25,1399,13,6.5,2.12,13,6.5,2.12,13,6.5,2.12,0.85,0.79,0.38,0.39,15.06,152.85
11093,14,26,1849,9,4.5,3.54,10,5.0,4.24,12,6.0,5.66,0.89,0.86,0.49,0.51,10.01,99.12
11094,18,962,372230,14,7.0,1.41,11,5.5,0.71,16,8.0,2.83,0.55,0.55,0.81,0.8,16.38,185.92
11095,18,884,357862,14,7.0,5.66,13,6.5,4.95,15,7.5,6.36,0.43,0.37,0.73,0.71,35.03,162.8
11096,7,8,355,6,3.0,0.0,7,3.5,0.71,7,3.5,0.71,0.74,0.66,0.44,0.44,0.0,187.84
11097,9,30,1468,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,1.0,1.0,0.34,0.38,27.9,137.9
11098,8,695,103502,7,3.5,2.12,8,4.0,2.83,8,4.0,2.83,0.42,0.38,0.25,0.23,74.54,139.0
11099,11,34,2022,11,5.5,2.12,11,5.5,2.12,11,5.5,2.12,0.98,0.88,0.36,0.35,19.94,199.41
11101,16,768,309761,9,4.5,2.12,10,5.0,1.41,12,6.0,4.24,0.52,0.52,0.77,0.76,30.24,185.92
11102,8,31,7084,6,3.0,0.0,6,3.0,0.0,7,3.5,0.71,1.0,1.0,0.36,0.26,0.12,192.5
11103,8,45,5920,7,3.5,0.71,6,3.0,0.0,7,3.5,0.71,0.98,0.98,0.48,0.56,29.67,141.33
11105,12,1372,573592,9,4.5,0.71,10,5.0,0.0,9,4.5,0.71,0.5,0.5,0.75,0.74,42.42,183.02
11106,11,37,9779,8,4.0,0.0,9,4.5,0.71,9,4.5,0.71,1.0,1.0,0.52,0.55,11.72,155.34
11107,11,12,504,8,4.0,0.0,8,4.0,0.0,8,4.0,0.0,1.0,1.0,0.27,0.26,0.28,207.0
11109,9,50,2564,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,0.99,0.98,0.44,0.38,28.41,192.4
11111,12,25,2605,7,3.5,2.12,9,4.5,3.54,9,4.5,3.54,0.93,0.92,0.46,0.52,13.59,167.1
11112,24,69,8841,10,5.0,4.24,10,5.0,4.24,18,9.0,9.9,0.74,0.83,0.37,0.34,0.44,140.16
11113,22,817,320324,14,7.0,0.0,15,7.5,0.71,20,10.0,2.83,0.51,0.5,0.64,0.64,11.06,144.84
11114,13,59,7858,12,6.0,1.41,11,5.5,0.71,13,6.5,2.12,0.98,0.99,0.43,0.36,21.22,174.96
11117,14,36,2634,10,5.0,2.83,12,6.0,2.83,13,6.5,3.54,0.95,0.95,0.48,0.52,24.04,162.62
11118,8,42,10310,7,3.5,0.71,7,3.5,0.71,8,4.0,1.41,0.98,1.0,0.54,0.48,0.1,152.67
11119,11,798,142795,9,4.5,2.12,9,4.5,2.12,11,5.5,3.54,0.55,0.62,0.41,0.48,50.61,139.73
11120,11,19,1333,8,4.0,2.83,7,3.5,2.12,10,5.0,4.24,0.64,0.58,0.45,0.44,0.31,135.75
11121,10,12,815,8,4.0,4.24,8,4.0,4.24,9,4.5,4.95,0.64,0.57,0.72,0.76,0.16,176.56
11124,27,99,6227,20,10.0,2.83,19,9.5,2.12,25,12.5,6.36,0.68,0.69,0.37,0.34,15.74,153.84
11125,17,1492,415334,12,6.0,1.41,13,6.5,0.71,15,7.5,2.12,0.5,0.5,0.4,0.5,38.12,183.46
11126,19,737,293729,14,7.0,1.41,14,7.0,1.41,16,8.0,1.41,0.51,0.5,0.55,0.55,16.7,166.88
11127,10,76,34556,10,5.0,2.83,10,5.0,2.83,10,5.0,2.83,0.98,1.0,0.52,0.68,20.53,196.12
11128,11,18,1121,9,4.5,0.71,8,4.0,1.41,10,5.0,0.0,0.3,0.19,0.3,0.44,0.53,134.33
11129,9,38,13649,8,4.0,2.83,8,4.0,2.83,9,4.5,2.12,0.81,0.78,0.32,0.21,16.78,139.66
11131,11,704,291509,9,4.5,4.95,9,4.5,4.95,11,5.5,4.95,0.02,0.01,0.74,0.74,16.62,144.94
11132,12,1478,514650,5,2.5,0.71,6,3.0,1.41,9,4.5,2.12,0.16,0.1,0.74,0.77,28.61,157.38
11133,19,759,296934,15,7.5,2.12,15,7.5,2.12,19,9.5,4.95,0.46,0.44,0.6,0.6,20.7,178.3
11134,15,43,18305,13,6.5,6.36,12,6.0,5.66,13,6.5,6.36,0.59,0.66,0.61,0.4,9.26,143.1
11135,12,86,31469,9,4.5,0.71,9,4.5,0.71,10,5.0,1.41,0.98,1.0,0.64,0.66,12.0,181.12
11136,15,38,4485,11,5.5,2.12,12,6.0,2.83,14,7.0,4.24,0.94,0.96,0.56,0.59,11.18,195.67
11138,17,27,1604,11,5.5,0.71,15,7.5,0.71,17,8.5,2.12,0.7,0.62,0.38,0.39,0.3,186.43
11139,9,11,643,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,0.88,0.77,0.46,0.41,0.0,203.08
11140,10,19,1740,8,4.0,1.41,10,5.0,1.41,10,5.0,1.41,0.92,0.94,0.37,0.33,20.01,171.79
11142,8,34,9068,6,3.0,1.41,5,2.5,0.71,6,3.0,1.41,0.97,0.98,0.45,0.32,0.18,74.41
11143,14,19,1128,11,5.5,0.71,14,7.0,2.83,14,7.0,2.83,0.62,0.43,0.38,0.36,0.18,219.64
11144,15,29,1961,11,5.5,0.71,12,6.0,0.0,13,6.5,0.71,0.88,0.86,0.57,0.59,15.04,185.64
11145,16,20,979,13,6.5,4.95,13,6.5,4.95,13,6.5,4.95,0.9,0.82,0.31,0.33,0.0,196.38
11146,12,18,812,10,5.0,2.83,10,5.0,2.83,10,5.0,2.83,0.96,0.9,0.21,0.19,0.04,214.25
11147,12,1027,1225482,9,4.5,3.54,10,5.0,4.24,11,5.5,4.95,1.0,1.0,0.35,0.26,15.0,193.25
11148,19,2528,2746191,10,5.0,5.66,11,5.5,6.36,15,7.5,9.19,1.0,1.0,0.36,0.2,3.9,156.16
11149,14,39,11954,12,6.0,2.83,12,6.0,2.83,12,6.0,2.83,0.96,0.98,0.43,0.44,0.02,191.28
11150,15,29,1796,14,7.0,2.83,14,7.0,2.83,14,7.0,2.83,0.95,0.94,0.57,0.61,12.02,166.0
11153,19,89,11436,14,7.0,0.0,16,8.0,1.41,17,8.5,0.71,0.96,0.98,0.32,0.26,41.08,167.48
11154,14,61,3167,14,7.0,2.83,13,6.5,2.12,14,7.0,2.83,0.98,0.97,0.45,0.4,16.31,179.62
11155,13,55,6203,9,4.5,0.71,9,4.5,0.71,10,5.0,0.0,0.97,0.97,0.41,0.28,21.52,217.93
11156,18,32,1879,15,7.5,2.12,16,8.0,1.41,16,8.0,1.41,0.98,0.97,0.46,0.52,15.04,206.19
11157,10,850,315769,9,4.5,2.12,9,4.5,2.12,9,4.5,2.12,0.36,0.23,0.65,0.6,58.88,163.1
11158,16,16,744,11,5.5,0.71,15,7.5,0.71,15,7.5,0.71,0.94,0.86,0.25,0.24,0.0,215.25
11159,9,21,1198,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,0.97,0.94,0.42,0.44,24.12,195.42
11160,20,47,8887,9,4.5,0.71,13,6.5,0.71,14,7.0,1.41,0.98,1.0,0.28,0.24,10.01,208.35
11161,16,26,1583,14,7.0,5.66,13,6.5,4.95,16,8.0,7.07,0.7,0.62,0.85,0.86,0.18,167.92
11162,18,68,3792,12,6.0,4.24,14,7.0,4.24,17,8.5,6.36,0.91,0.86,0.39,0.35,10.24,174.62
11163,5,18,2640,5,2.5,2.12,4,2.0,1.41,5,2.5,2.12,0.9,0.96,0.66,0.7,0.18,81.25
11165,13,47,3215,12,6.0,1.41,12,6.0,1.41,12,6.0,1.41,0.98,0.97,0.36,0.3,37.26,166.8
11166,9,12,644,8,4.0,2.83,8,4.0,2.83,8,4.0,2.83,0.66,0.57,0.38,0.44,0.02,200.67
11167,11,816,318844,8,4.0,2.83,11,5.5,3.54,10,5.0,2.83,0.5,0.5,0.6,0.6,18.62,203.6
11168,18,849,319416,14,7.0,1.41,16,8.0,0.0,16,8.0,0.0,0.5,0.47,0.52,0.53,45.22,125.48
11169,9,44,2809,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,0.98,0.96,0.41,0.48,46.7,165.92
11170,9,40,7426,6,3.0,1.41,7,3.5,0.71,8,4.0,1.41,1.0,1.0,0.6,0.5,0.04,163.0
11171,15,60,7746,14,7.0,4.24,14,7.0,2.83,15,7.5,3.54,0.98,0.96,0.52,0.6,13.58,156.4
11172,16,26,2211,12,6.0,1.41,13,6.5,2.12,13,6.5,2.12,0.85,0.66,0.41,0.34,12.01,163.1
11173,9,789,118072,7,3.5,2.12,9,4.5,3.54,9,4.5,3.54,0.5,0.5,0.25,0.25,21.34,118.96
11174,19,63,6485,15,7.5,3.54,18,9.0,1.41,18,9.0,1.41,0.98,0.99,0.55,0.65,15.76,187.23
11175,12,111,13747,11,5.5,0.71,10,5.0,0.0,11,5.5,0.71,1.0,1.0,0.48,0.4,68.76,140.5
11176,12,106,6533,10,5.0,4.24,10,5.0,4.24,10,5.0,4.24,1.0,1.0,0.45,0.45,28.47,180.35
11177,11,870,330130,9,4.5,2.12,8,4.0,1.41,10,5.0,2.83,0.52,0.52,0.73,0.73,91.7,151.72
11179,10,13,600,6,3.0,2.83,9,4.5,2.12,9,4.5,2.12,0.95,0.88,0.6,0.66,0.01,224.0
11180,19,32,3278,12,6.0,2.83,13,6.5,2.12,14,7.0,2.83,0.94,0.94,0.19,0.12,17.14,202.58
11181,13,816,307392,10,5.0,1.41,11,5.5,2.12,11,5.5,2.12,0.52,0.5,0.52,0.54,69.17,194.72
11182,14,18,720,12,6.0,0.0,14,7.0,1.41,14,7.0,1.41,1.0,1.0,0.55,0.55,0.01,163.17
11183,10,43,2356,8,4.0,2.83,8,4.0,2.83,8,4.0,2.83,1.0,1.0,0.36,0.34,68.46,154.25
11184,12,831,317699,12,6.0,2.83,11,5.5,2.12,12,6.0,2.83,0.42,0.3,0.8,0.7,18.74,148.25
11185,19,76,4348,16,8.0,4.24,18,9.0,5.66,16,8.0,4.24,0.98,0.97,0.62,0.61,47.72,199.6
11186,13,17,764,12,6.0,4.24,13,6.5,3.54,13,6.5,3.54,0.76,0.7,0.36,0.36,0.04,194.88
11187,13,57,12780,12,6.0,0.0,11,5.5,0.71,13,6.5,0.71,0.98,1.0,0.45,0.36,17.59,171.55
11188,14,80,3772,14,7.0,2.83,14,7.0,2.83,14,7.0,2.83,0.99,0.98,0.36,0.32,45.86,125.5
11189,7,15,1475,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.22,0.18,30.03,209.96
11190,10,34,5801,10,5.0,1.41,9,4.5,0.71,10,5.0,1.41,1.0,1.0,0.4,0.33,0.02,213.96
11191,12,17,756,12,6.0,0.0,11,5.5,0.71,12,6.0,0.0,1.0,1.0,0.4,0.36,2.56,159.5
11192,12,40,6104,8,4.0,2.83,8,4.0,2.83,11,5.5,4.95,1.0,1.0,0.48,0.5,15.02,91.4
11193,14,46,2632,12,6.0,0.0,12,6.0,0.0,12,6.0,0.0,0.98,0.95,0.5,0.49,16.89,163.31
11194,16,61,14275,12,6.0,2.83,11,5.5,2.12,12,6.0,2.83,0.98,0.99,0.55,0.5,6.39,211.57
11195,9,21,1470,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.52,0.55,49.9,197.33
11196,11,59,8376,9,4.5,2.12,8,4.0,1.41,10,5.0,2.83,0.98,1.0,0.42,0.28,40.72,175.14
11197,15,59,7188,11,5.5,0.71,13,6.5,2.12,14,7.0,2.83,0.99,0.99,0.53,0.58,25.72,166.8
11199,14,36,8952,11,5.5,0.71,11,5.5,2.12,13,6.5,0.71,0.95,0.94,0.24,0.2,1.56,123.88
11200,12,96,32462,8,4.0,4.24,8,4.0,4.24,8,4.0,4.24,0.99,1.0,0.74,0.91,52.16,168.78
11201,15,56,8762,12,6.0,1.41,12,6.0,1.41,13,6.5,2.12,0.96,0.97,0.28,0.2,23.79,181.28
11202,10,33,7489,8,4.0,1.41,9,4.5,2.12,9,4.5,2.12,1.0,1.0,0.38,0.29,0.07,167.83
11203,10,15,608,8,4.0,1.41,10,5.0,0.0,10,5.0,0.0,0.94,0.94,0.27,0.26,0.01,151.0
11204,15,51,10665,12,6.0,1.41,11,5.5,0.71,14,7.0,2.83,0.99,1.0,0.56,0.68,17.52,194.95
11205,8,23,6603,7,3.5,2.12,8,4.0,1.41,8,4.0,1.41,0.7,0.66,0.16,0.07,0.16,144.8
11206,15,30,1373,14,7.0,1.41,15,7.5,2.12,14,7.0,1.41,0.92,0.9,0.57,0.54,24.22,167.58
11208,12,746,301619,10,5.0,2.83,12,6.0,4.24,11,5.5,3.54,0.5,0.5,0.66,0.66,16.58,164.44
11209,15,21,880,12,6.0,1.41,15,7.5,0.71,15,7.5,0.71,0.9,0.86,0.28,0.26,0.02,210.12
11210,9,24,2479,8,4.0,1.41,7,3.5,0.71,8,4.0,1.41,0.76,0.72,0.66,0.65,5.98,115.66
11211,11,48,12109,10,5.0,2.83,10,5.0,2.83,11,5.5,3.54,0.84,0.81,0.63,0.65,7.17,181.33
11212,38,121,86870,18,9.0,2.83,23,11.5,2.12,23,11.5,2.12,0.98,1.0,0.38,0.26,6.33,167.92
11214,19,816,113935,12,6.0,2.83,11,5.5,2.12,14,7.0,4.24,0.56,0.52,0.25,0.23,56.23,175.03
11215,13,719,106808,6,3.0,1.41,6,3.0,1.41,10,5.0,4.24,0.5,0.5,0.13,0.12,16.83,184.42
11216,23,40,2261,20,10.0,2.83,20,10.0,2.83,21,10.5,3.54,0.94,0.92,0.43,0.46,12.14,195.73
11217,21,61,6017,14,7.0,4.24,18,9.0,7.07,19,9.5,7.78,0.97,0.97,0.26,0.17,10.74,199.98
11218,17,46,3072,12,6.0,2.83,12,6.0,2.83,16,8.0,5.66,0.78,0.72,0.61,0.62,10.58,173.21
11219,8,13,1395,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.23,0.12,40.02,163.7
11220,18,38,3271,15,7.5,3.54,14,7.0,2.83,16,8.0,4.24,0.9,0.91,0.54,0.54,18.51,206.54
11222,10,13,628,8,4.0,1.41,7,3.5,0.71,8,4.0,1.41,0.92,0.82,0.16,0.13,0.0,173.2
11223,16,20,1116,12,6.0,4.24,14,7.0,4.24,15,7.5,4.95,0.7,0.54,0.34,0.34,0.06,167.01
11225,18,67,20833,10,5.0,1.41,12,6.0,2.83,13,6.5,3.54,0.72,0.64,0.46,0.46,15.02,200.2
11226,12,37,4703,9,4.5,3.54,9,4.5,3.54,10,5.0,4.24,0.98,0.98,0.5,0.48,24.05,150.0
11228,19,88,35892,17,8.5,0.71,17,8.5,0.71,17,8.5,0.71,0.94,0.94,0.4,0.57,24.04,133.36
11229,15,704,292031,11,5.5,2.12,14,7.0,2.83,13,6.5,2.12,0.51,0.5,0.64,0.64,29.94,174.33
11230,11,23,1449,10,5.0,1.41,10,5.0,1.41,10,5.0,1.41,1.0,1.0,0.44,0.51,17.17,176.25
11232,13,62,22637,9,4.5,0.71,10,5.0,0.0,11,5.5,0.71,0.9,0.92,0.39,0.37,16.6,192.9
11233,15,17,936,11,5.5,2.12,13,6.5,2.12,13,6.5,2.12,0.86,0.74,0.48,0.48,0.0,177.55
11234,21,48,6764,13,6.5,0.71,16,8.0,1.41,17,8.5,0.71,0.98,0.99,0.54,0.48,2.74,216.06
11235,19,83,4141,14,7.0,1.41,16,8.0,2.83,16,8.0,2.83,1.0,1.0,0.34,0.31,23.56,156.39
11236,11,42,10153,10,5.0,2.83,9,4.5,2.12,10,5.0,2.83,0.98,1.0,0.34,0.27,0.12,160.79
11237,13,118,9600,11,5.5,3.54,8,4.0,1.41,11,5.5,3.54,1.0,1.0,0.52,0.58,53.8,190.74
11238,11,24,2277,7,3.5,0.71,10,5.0,2.83,10,5.0,2.83,1.0,1.0,0.6,0.64,0.02,182.23
11239,6,10,416,5,2.5,0.71,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.29,0.28,0.02,201.0
11241,10,18,696,8,4.0,0.0,9,4.5,0.71,9,4.5,0.71,0.69,0.72,0.28,0.28,1.63,172.5
11242,17,56,7044,10,5.0,1.41,11,5.5,0.71,13,6.5,0.71,0.99,0.99,0.42,0.37,15.51,218.86
11243,16,18,797,14,7.0,1.41,15,7.5,2.12,15,7.5,2.12,0.96,0.96,0.38,0.34,0.0,145.75
11244,18,139,82464,14,7.0,4.24,12,6.0,2.83,14,7.0,4.24,1.0,1.0,0.46,0.44,19.32,151.62
11246,13,31,1740,13,6.5,3.54,12,6.0,2.83,13,6.5,3.54,0.84,0.79,0.43,0.48,13.49,164.75
11247,9,14,1496,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,0.88,0.8,0.52,0.34,24.0,179.15
11248,13,684,101480,11,5.5,0.71,11,5.5,0.71,11,5.5,0.71,0.5,0.5,0.2,0.19,18.72,183.02
11249,13,55,2760,12,6.0,2.83,12,6.0,2.83,13,6.5,3.54,0.89,0.89,0.34,0.29,19.8,128.54
11250,15,37,3458,10,5.0,4.24,11,5.5,3.54,13,6.5,4.95,0.97,0.98,0.49,0.55,12.02,210.85
11252,15,70,4777,14,7.0,4.24,14,7.0,4.24,14,7.0,4.24,0.88,0.8,0.39,0.4,12.93,161.22
11253,13,58,9280,9,4.5,0.71,9,4.5,0.71,11,5.5,2.12,0.89,0.82,0.52,0.48,28.86,184.47
11255,11,64,3669,10,5.0,0.0,11,5.5,0.71,11,5.5,0.71,0.99,0.98,0.5,0.48,52.44,182.9
11256,12,13,805,10,5.0,1.41,10,5.0,2.83,11,5.5,2.12,0.68,0.44,0.75,0.72,0.26,147.31
11257,11,40,6466,10,5.0,2.83,9,4.5,2.12,10,5.0,2.83,0.98,0.99,0.41,0.34,19.02,127.71
11258,17,695,291306,13,6.5,3.54,14,7.0,4.24,14,7.0,4.24,0.52,0.51,0.58,0.59,11.51,207.31
11259,17,789,138889,14,7.0,2.83,13,6.5,2.12,14,7.0,2.83,0.46,0.5,0.18,0.26,39.56,154.24
