id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
10385,661,11388,7650544,86,9.56,10.01,71,7.89,5.04,279,31.0,43.43,0.8,0.81,0.47,0.45,4.07,192.34
10386,558,7268,3179034,78,7.8,6.07,68,6.8,3.91,269,26.9,37.43,0.85,0.87,0.44,0.5,4.13,206.82
10387,601,10003,6150108,73,8.11,7.44,65,7.22,4.32,255,28.33,36.67,0.8,0.85,0.44,0.39,4.53,176.83
10388,618,7217,3583941,78,7.8,9.5,58,5.8,4.98,236,23.6,38.76,0.8,0.8,0.56,0.58,4.4,192.69
10389,582,9275,5828903,73,7.3,5.56,91,9.1,11.9,259,25.9,40.24,0.87,0.88,0.61,0.63,6.02,193.4
10390,569,11441,6790043,84,8.4,8.98,67,6.7,4.03,287,28.7,40.64,0.82,0.82,0.51,0.55,5.13,194.59
10391,653,15403,13322714,66,8.25,8.99,87,10.88,14.22,265,33.12,37.67,0.75,0.75,0.53,0.52,6.4,189.58
10392,684,39091,39352285,85,8.5,10.06,79,7.9,8.86,333,33.3,57.15,0.82,0.82,0.43,0.48,5.37,196.8
10393,1036,45938,40227537,96,10.67,13.62,87,9.67,12.23,477,53.0,84.91,0.71,0.71,0.35,0.38,7.82,171.09
10394,1120,110543,111456358,98,12.25,14.01,81,10.12,9.49,519,64.88,101.2,0.77,0.78,0.39,0.4,6.17,179.96
10395,1177,41006,37099301,109,12.11,14.49,66,7.33,4.53,507,56.33,97.41,0.81,0.78,0.42,0.41,8.43,177.96
10396,1563,66607,58805815,127,14.11,18.7,98,10.89,11.03,573,63.67,108.79,0.77,0.77,0.38,0.36,4.07,182.1
10397,1459,61458,53818168,104,11.56,14.58,69,7.67,6.04,549,61.0,107.93,0.84,0.83,0.46,0.45,4.17,196.18
10398,2157,142258,143546068,92,9.2,10.61,68,6.8,4.92,568,56.8,108.88,0.83,0.82,0.38,0.32,5.18,185.7
10399,1342,34217,27236841,82,9.11,10.87,56,6.22,4.41,374,41.56,73.65,0.85,0.86,0.48,0.48,4.45,207.79
10400,985,20440,13492327,88,9.78,11.66,53,5.89,3.55,361,40.11,70.09,0.81,0.82,0.35,0.34,7.17,189.47
10401,957,42003,14218690,83,9.22,9.93,61,6.78,5.21,360,40.0,69.56,0.84,0.83,0.45,0.46,6.9,198.97
10402,998,37661,32827745,82,9.11,9.69,82,9.11,8.67,469,52.11,82.32,0.78,0.71,0.39,0.34,7.21,162.86
10403,1717,111276,122808728,89,9.89,12.0,61,6.78,3.9,515,57.22,116.35,0.84,0.85,0.37,0.39,6.86,173.52
10404,1399,46520,36310387,84,9.33,10.39,60,6.67,3.24,460,51.11,94.57,0.83,0.84,0.32,0.3,4.39,186.13
10405,1364,76515,73524201,79,11.29,12.2,63,9.0,5.89,464,66.29,109.09,0.78,0.79,0.36,0.37,7.71,189.47
10406,1236,47565,38656412,99,11.0,10.44,71,7.89,3.02,485,53.89,95.92,0.79,0.79,0.41,0.38,5.9,196.59
10407,1229,40493,31390134,81,9.0,12.88,58,6.44,6.15,451,50.11,98.91,0.78,0.79,0.47,0.45,7.16,191.2
10408,1520,83772,85883379,86,9.56,11.1,92,10.22,11.41,439,48.78,77.75,0.79,0.79,0.43,0.41,4.71,161.43
10409,968,35396,28286035,100,11.11,12.85,86,9.56,9.7,441,49.0,87.7,0.83,0.83,0.38,0.38,7.13,175.38
10410,1610,57571,40483809,91,10.11,11.05,78,8.67,7.78,504,56.0,108.89,0.84,0.84,0.51,0.5,7.18,195.84
10411,1339,30983,23141902,92,11.5,14.05,68,8.5,6.78,451,56.38,95.33,0.8,0.82,0.52,0.54,6.18,179.55
10412,1216,134446,134524301,80,8.89,10.13,102,11.33,12.75,416,46.22,90.26,0.92,0.93,0.42,0.43,7.45,197.36
10413,1111,42891,39087526,87,9.67,10.17,71,7.89,5.46,395,43.89,80.65,0.8,0.8,0.41,0.45,5.95,204.38
10414,1155,56743,49135651,86,9.56,12.34,69,7.67,6.08,434,48.22,83.63,0.8,0.79,0.39,0.34,5.14,170.04
10415,1181,66885,78021923,90,9.0,9.55,77,7.7,5.08,475,47.5,88.61,0.84,0.83,0.42,0.44,2.98,177.94
10416,1039,28759,24808544,88,8.8,12.32,65,6.5,5.72,424,42.4,82.29,0.8,0.79,0.47,0.46,7.02,169.8
10417,1269,73317,72549478,83,10.38,12.18,60,7.5,5.73,420,52.5,85.91,0.77,0.78,0.37,0.35,4.31,181.57
10418,760,29033,25281002,68,7.56,8.85,46,5.11,3.62,355,39.44,67.0,0.79,0.8,0.46,0.47,4.58,193.56
10419,946,67195,69610076,99,12.38,16.03,62,7.75,6.2,446,55.75,91.01,0.78,0.76,0.36,0.35,5.6,190.14
10420,1147,56671,54187021,87,10.88,13.89,65,8.12,7.36,433,54.12,86.45,0.74,0.75,0.46,0.43,8.58,167.26
10421,1141,85948,89837112,84,8.4,9.18,65,6.5,4.93,381,38.1,67.47,0.85,0.86,0.58,0.57,4.22,198.7
10422,1366,95092,102493338,78,8.67,12.48,59,6.56,5.66,418,46.44,80.31,0.81,0.82,0.41,0.41,3.99,200.19
10423,1413,115153,123640806,88,9.78,12.83,125,13.89,27.56,432,48.0,85.13,0.82,0.83,0.4,0.39,6.54,175.98
10424,1056,47091,45468664,92,10.22,12.08,131,14.56,26.07,400,44.44,73.81,0.78,0.78,0.4,0.39,4.68,184.85
10425,856,41604,22861713,84,9.33,12.08,69,7.67,6.71,335,37.22,64.57,0.82,0.8,0.54,0.51,6.15,185.03
10426,762,13744,6693909,85,10.62,11.13,75,9.38,8.98,358,44.75,70.55,0.78,0.8,0.56,0.57,7.52,181.46
10427,597,11401,6695584,71,10.14,10.79,53,7.57,6.02,312,44.57,60.82,0.71,0.71,0.46,0.48,6.21,169.75
10428,859,36909,29354190,62,7.75,9.82,61,7.62,8.52,352,44.0,71.38,0.68,0.7,0.41,0.4,6.53,195.45
10429,896,86314,87569695,74,9.25,10.55,69,8.62,8.9,374,46.75,74.62,0.79,0.79,0.5,0.52,4.21,161.07
10430,1140,87978,86765758,70,8.75,10.58,54,6.75,4.5,362,45.25,74.9,0.81,0.8,0.5,0.48,5.88,177.31
10431,1146,517628,179902854,77,8.56,10.58,55,6.11,5.28,405,45.0,83.38,0.82,0.82,0.57,0.51,5.23,188.66
10432,1296,145254,139023525,81,11.57,13.15,75,10.71,11.03,401,57.29,96.64,0.82,0.81,0.51,0.54,5.22,184.97
10433,1584,251117,247933759,101,11.22,15.02,87,9.67,11.98,476,52.89,92.55,0.81,0.81,0.45,0.4,6.36,183.03
10434,2014,202031,188452336,93,10.33,13.09,70,7.78,5.63,485,53.89,109.75,0.81,0.78,0.4,0.38,5.37,181.52
10435,1446,122630,112624762,93,9.3,9.94,74,7.4,5.1,449,44.9,85.82,0.85,0.85,0.39,0.4,6.05,188.68
10436,1700,128555,119849699,80,10.0,11.77,54,6.75,4.56,438,54.75,101.11,0.8,0.8,0.44,0.44,5.8,173.79
10437,1365,97463,92742485,90,10.0,12.41,64,7.11,5.37,461,51.22,88.66,0.83,0.83,0.48,0.46,6.82,178.47
10438,1634,113212,106339698,75,8.33,12.13,56,6.22,7.21,451,50.11,96.15,0.84,0.85,0.54,0.52,8.4,181.4
10439,1523,657332,593670487,79,9.88,12.78,60,7.5,5.01,425,53.12,93.35,0.83,0.84,0.43,0.39,5.22,185.62
10440,1384,49906,40899732,82,10.25,13.0,65,8.12,7.14,395,49.38,89.72,0.86,0.78,0.36,0.32,4.73,187.03
10441,1071,106500,91554553,80,10.0,10.2,70,8.75,6.98,347,43.38,71.91,0.79,0.8,0.42,0.39,3.62,179.1
10442,694,224534,21478486,65,7.22,6.98,64,7.11,6.85,251,27.89,41.92,0.8,0.81,0.47,0.47,3.24,185.26
10443,758,16096,12553835,77,8.56,9.49,72,8.0,6.95,292,32.44,48.15,0.82,0.82,0.41,0.41,4.78,196.4
10444,853,14618,8835727,73,8.11,8.78,115,12.78,22.96,315,35.0,47.79,0.75,0.74,0.51,0.54,9.02,175.53
10445,562,9781,5456417,69,8.62,8.52,74,9.25,10.12,260,32.5,46.05,0.84,0.84,0.4,0.42,6.75,180.95
10446,794,18226,13368917,69,9.86,9.3,74,10.57,10.44,315,45.0,56.71,0.77,0.77,0.49,0.5,6.09,172.21
10447,602,15666,11736697,50,8.33,6.28,56,9.33,10.13,260,43.33,47.23,0.72,0.73,0.49,0.47,9.44,175.28
10448,508,4896,2051468,51,5.67,5.15,51,5.67,4.42,212,23.56,34.89,0.8,0.81,0.52,0.53,5.62,173.39
10449,473,6300,2913225,53,5.89,6.86,50,5.56,5.57,214,23.78,36.01,0.82,0.81,0.64,0.68,5.31,199.52
10450,444,5845,3285768,60,6.67,5.79,54,6.0,4.64,208,23.11,33.85,0.82,0.81,0.46,0.45,5.48,168.94
10451,435,6308,3092985,62,6.89,5.9,61,6.78,4.63,221,24.56,34.96,0.82,0.82,0.52,0.6,6.37,181.62
10452,444,5712,3075375,51,6.38,5.13,48,6.0,3.85,202,25.25,32.15,0.81,0.82,0.57,0.57,5.37,186.85
10453,458,11649,9634548,57,6.33,5.05,76,8.44,10.76,208,23.11,29.21,0.81,0.82,0.5,0.51,4.21,186.39
10454,503,6609,3119142,67,7.44,5.08,78,8.67,5.74,249,27.67,32.22,0.81,0.82,0.46,0.52,4.35,190.14
10455,478,6790,3893144,59,7.38,5.53,55,6.88,4.76,227,28.38,34.38,0.72,0.73,0.56,0.62,6.73,198.15
10456,447,12348,9539701,69,6.9,7.09,62,6.2,4.21,206,20.6,29.82,0.82,0.83,0.51,0.54,8.64,160.35
10457,438,7738,4406709,60,6.67,4.8,52,5.78,2.44,192,21.33,28.05,0.82,0.81,0.4,0.42,7.14,184.69
10458,542,17466,15443718,62,6.89,5.23,65,7.22,6.42,244,27.11,36.28,0.81,0.81,0.43,0.46,4.8,196.18
10459,374,7871,6363139,55,6.88,4.79,53,6.62,3.29,186,23.25,25.99,0.8,0.81,0.5,0.5,6.93,173.77
10460,398,3798,1244277,54,7.71,5.09,60,8.57,5.19,181,25.86,27.85,0.75,0.75,0.52,0.56,5.25,190.94
10461,496,6715,3396383,62,6.89,6.11,60,6.67,5.89,207,23.0,29.97,0.84,0.84,0.51,0.51,5.4,184.39
10462,471,5100,2027198,58,6.44,4.13,69,7.67,7.68,198,22.0,28.04,0.79,0.78,0.46,0.49,4.86,185.98
10463,501,23126,2459617,71,8.88,6.33,72,9.0,5.86,247,30.88,35.95,0.8,0.81,0.45,0.45,4.99,187.8
10464,512,7166,4547500,63,7.0,5.68,57,6.33,3.28,227,25.22,34.29,0.85,0.86,0.45,0.45,3.66,188.65
10465,527,11360,8400788,73,7.3,7.21,68,6.8,4.94,214,21.4,30.35,0.84,0.84,0.47,0.49,5.81,192.4
10466,508,5808,3027733,63,7.0,5.1,80,8.89,8.43,236,26.22,33.27,0.84,0.86,0.46,0.49,5.16,169.44
10467,506,5238,2027175,56,7.0,5.73,64,8.0,7.25,231,28.88,38.76,0.75,0.78,0.55,0.55,5.57,180.57
10468,476,3861,1402178,51,7.29,5.94,55,7.86,5.87,209,29.86,33.18,0.76,0.78,0.42,0.45,5.65,188.43
10469,437,4056,1286860,65,6.5,4.28,66,6.6,5.08,199,19.9,22.36,0.74,0.74,0.45,0.47,6.76,173.32
10470,480,4756,2004190,60,6.67,4.74,70,7.78,7.66,185,20.56,22.71,0.82,0.84,0.41,0.43,4.24,196.53
10471,456,4705,1639599,63,6.3,4.52,68,6.8,5.35,198,19.8,23.36,0.8,0.81,0.53,0.55,8.34,181.38
10472,494,20523,17263782,59,7.38,4.96,57,7.12,4.32,202,25.25,28.93,0.78,0.79,0.37,0.34,7.19,191.43
10473,458,3981,1395971,63,7.0,4.21,71,7.89,5.33,212,23.56,25.79,0.83,0.84,0.51,0.54,3.22,183.82
10474,474,5357,2304184,55,6.11,5.23,65,7.22,7.22,211,23.44,28.01,0.8,0.81,0.44,0.48,6.09,201.72
10475,542,28876,24507715,73,9.12,6.56,70,8.75,4.03,220,27.5,34.23,0.86,0.87,0.5,0.54,3.84,194.9
10476,452,29064,28758058,73,7.3,4.83,71,7.1,3.67,214,21.4,28.8,0.87,0.88,0.44,0.44,5.42,198.72
10477,415,5486,2557506,54,7.71,5.96,55,7.86,4.91,177,25.29,31.92,0.83,0.84,0.5,0.5,7.38,158.79
10478,496,10073,6626025,72,7.2,5.43,79,7.9,7.17,220,22.0,32.55,0.85,0.86,0.53,0.55,4.52,196.26
10479,547,10261,7411543,73,8.11,7.1,90,10.0,10.61,232,25.78,34.97,0.85,0.86,0.48,0.52,6.29,193.66
10480,553,6330,2861073,56,5.6,5.32,49,4.9,3.03,214,21.4,28.3,0.81,0.81,0.43,0.48,5.08,174.79
10481,562,7223,4115196,76,7.6,4.38,72,7.2,2.25,245,24.5,28.54,0.84,0.83,0.4,0.42,4.72,183.49
10482,550,6591,2970969,66,7.33,5.34,64,7.11,4.62,238,26.44,35.51,0.78,0.78,0.39,0.46,5.86,192.33
10483,577,6302,2322054,62,6.89,6.49,53,5.89,3.48,230,25.56,35.14,0.83,0.84,0.49,0.51,5.57,201.11
10484,591,7026,2964685,68,6.8,5.83,66,6.6,3.37,229,22.9,32.15,0.81,0.83,0.48,0.48,4.51,199.52
10485,615,15477,12742477,60,6.67,5.45,59,6.56,3.97,235,26.11,31.38,0.77,0.77,0.39,0.37,4.19,188.08
10486,670,13495,8835257,71,7.89,5.09,67,7.44,3.4,261,29.0,32.19,0.81,0.84,0.48,0.45,4.4,207.79
10487,546,5276,1767324,66,8.25,6.14,52,6.5,3.42,229,28.62,30.34,0.76,0.77,0.41,0.46,7.11,193.44
10488,542,16606,14505483,68,8.5,5.37,72,9.0,4.38,230,28.75,31.87,0.79,0.79,0.43,0.37,6.09,186.45
10489,535,8666,5110900,73,8.11,4.4,81,9.0,5.02,215,23.89,26.45,0.86,0.87,0.45,0.44,4.42,184.94
10490,554,4857,1545859,73,8.11,5.56,66,7.33,4.0,221,24.56,27.35,0.81,0.82,0.46,0.47,4.97,196.57
10491,566,6013,1944642,73,8.11,3.82,71,7.89,2.09,232,25.78,30.37,0.83,0.85,0.44,0.49,4.58,189.78
10492,597,6978,3507188,63,7.88,5.08,55,6.88,3.31,254,31.75,38.88,0.79,0.8,0.43,0.46,5.88,191.67
10493,567,4858,1444691,69,7.67,6.04,59,6.56,3.43,257,28.56,35.67,0.81,0.82,0.4,0.41,3.4,190.8
10494,585,6929,3703841,70,7.78,6.96,56,6.22,3.6,246,27.33,36.82,0.79,0.78,0.52,0.49,3.98,196.41
10495,559,6518,2253799,60,7.5,6.65,54,6.75,4.1,241,30.12,37.35,0.72,0.72,0.45,0.5,7.32,179.04
10496,708,14522,10640048,69,8.62,6.19,51,6.38,2.33,271,33.88,42.13,0.77,0.77,0.4,0.38,3.74,203.24
10497,623,5255,1889981,64,8.0,6.89,54,6.75,4.4,248,31.0,41.4,0.82,0.81,0.39,0.37,3.84,204.34
10498,688,8193,5053060,48,6.0,5.15,44,5.5,3.16,241,30.12,43.01,0.84,0.85,0.36,0.36,5.26,206.54
10499,514,5885,2585281,53,6.62,5.95,42,5.25,3.73,217,27.12,34.73,0.83,0.83,0.47,0.47,3.77,185.33
10500,556,7634,3749330,67,7.44,4.1,64,7.11,2.2,243,27.0,37.78,0.87,0.88,0.41,0.41,3.58,197.65
10501,603,11569,7640877,63,7.88,4.67,53,6.62,2.62,237,29.62,39.64,0.82,0.79,0.38,0.39,4.01,201.28
10502,518,6062,1821029,53,7.57,6.9,41,5.86,4.41,201,28.71,34.76,0.77,0.78,0.43,0.44,5.14,193.25
10503,563,12348,9555136,56,8.0,4.51,47,6.71,3.04,232,33.14,33.85,0.75,0.74,0.36,0.31,6.7,206.59
10504,627,32815,19194332,64,8.0,7.33,48,6.0,4.54,240,30.0,33.95,0.74,0.72,0.48,0.44,3.39,205.58
10505,591,6216,2455523,72,9.0,5.29,59,7.38,3.25,233,29.12,28.39,0.76,0.76,0.48,0.47,4.59,207.46
10506,704,8591,3349300,63,7.88,4.91,51,6.38,3.29,284,35.5,42.56,0.74,0.76,0.35,0.35,4.34,198.2
10507,644,8994,5172586,60,7.5,4.93,55,6.88,3.64,263,32.88,39.06,0.75,0.77,0.46,0.42,3.12,198.1
10508,716,12668,8460616,67,8.38,5.68,54,6.75,3.37,272,34.0,40.27,0.76,0.77,0.47,0.44,3.5,210.53
10509,714,6871,2521764,84,8.4,5.58,70,7.0,3.3,303,30.3,38.33,0.78,0.78,0.41,0.38,2.63,170.23
10510,703,7719,4019388,65,9.29,6.16,50,7.14,3.48,280,40.0,42.6,0.73,0.74,0.49,0.47,3.23,198.06
10511,610,6340,2964492,61,8.71,4.39,57,8.14,2.04,261,37.29,33.95,0.74,0.76,0.49,0.45,4.06,200.32
10512,666,6556,2210097,68,8.5,6.74,58,7.25,4.1,264,33.0,37.52,0.77,0.76,0.48,0.44,4.45,213.75
10513,600,6685,2606027,61,8.71,8.2,49,7.0,5.66,236,33.71,46.37,0.7,0.7,0.5,0.5,3.62,184.51
10514,575,7373,4560492,68,8.5,6.07,54,6.75,3.01,239,29.88,37.22,0.74,0.72,0.38,0.33,3.6,194.43
10515,651,6512,2411816,59,8.43,6.55,53,7.57,3.31,296,42.29,48.17,0.74,0.75,0.41,0.38,4.56,197.52
10516,589,5491,1876224,73,8.11,5.49,60,6.67,3.2,279,31.0,39.53,0.8,0.8,0.44,0.46,2.79,208.71
10517,534,8327,6506016,67,8.38,4.5,57,7.12,2.8,243,30.38,33.23,0.78,0.79,0.37,0.32,3.22,209.25
10518,659,14994,13617185,76,8.44,6.15,69,7.67,3.67,295,32.78,40.64,0.79,0.79,0.42,0.44,3.8,189.87
10519,701,5881,1823710,78,9.75,7.55,77,9.62,4.6,306,38.25,46.94,0.83,0.83,0.35,0.33,3.46,189.84
10520,704,17087,13600095,67,8.38,7.56,52,6.5,2.93,313,39.12,51.07,0.83,0.84,0.38,0.3,3.19,212.26
10521,1011,280494,287648647,77,8.56,5.41,70,7.78,3.23,306,34.0,45.32,0.81,0.81,0.44,0.43,2.41,195.33
10522,718,8237,3814830,72,9.0,7.11,61,7.62,4.0,301,37.62,48.61,0.75,0.76,0.41,0.38,3.92,211.27
10523,691,12521,7217309,73,9.12,6.24,62,7.75,3.37,291,36.38,45.85,0.81,0.82,0.47,0.44,3.52,213.36
10524,744,11674,8308495,77,7.7,5.89,71,7.1,3.35,273,27.3,39.51,0.84,0.85,0.39,0.41,4.9,212.22
10525,674,17555,14121349,71,7.1,5.69,66,6.6,3.24,277,27.7,40.75,0.87,0.88,0.41,0.4,3.14,204.34
10526,717,11197,8177831,78,7.8,6.18,75,7.5,4.12,269,26.9,37.68,0.79,0.8,0.43,0.42,2.86,185.82
10527,784,9457,4912943,78,8.67,5.77,68,7.56,2.35,289,32.11,43.18,0.83,0.83,0.4,0.41,3.25,190.84
10528,670,7740,3090962,73,9.12,6.56,67,8.38,4.24,296,37.0,47.24,0.75,0.77,0.48,0.5,6.03,191.95
10529,587,13282,10100625,68,7.56,6.86,64,7.11,4.23,236,26.22,36.08,0.81,0.81,0.45,0.45,6.79,183.72
10530,544,6815,3679706,55,6.88,6.13,49,6.12,3.68,231,28.88,37.18,0.75,0.74,0.43,0.45,6.27,187.68
10531,615,7522,3858387,77,8.56,6.37,75,8.33,4.61,251,27.89,37.58,0.8,0.81,0.44,0.43,5.01,195.78
10532,640,10709,7464620,63,7.0,6.48,59,6.56,3.4,229,25.44,37.32,0.83,0.79,0.53,0.57,5.48,176.13
10533,771,25641,21677221,72,7.2,6.03,73,7.3,4.3,283,28.3,43.55,0.84,0.84,0.42,0.43,8.18,180.82
10534,611,7269,3117225,84,8.4,6.6,95,9.5,9.31,268,26.8,39.39,0.84,0.85,0.53,0.55,5.93,188.84
10535,778,19874,15444019,92,10.22,9.98,86,9.56,8.49,357,39.67,57.89,0.72,0.72,0.41,0.41,4.19,173.0
10536,879,29821,26043357,93,9.3,9.08,98,9.8,7.76,391,39.1,61.62,0.82,0.82,0.43,0.44,5.31,182.29
10537,1428,70573,65667988,97,8.82,9.83,81,7.36,4.32,435,39.55,72.51,0.87,0.88,0.41,0.37,4.72,189.02
10538,1084,55445,38421363,97,12.12,12.86,83,10.38,10.73,503,62.88,93.74,0.73,0.72,0.42,0.37,6.86,183.66
10539,1285,47132,34526940,117,11.7,14.69,86,8.6,7.06,517,51.7,90.79,0.84,0.84,0.49,0.47,5.04,185.54
10540,1663,114513,105596409,107,11.89,16.99,83,9.22,8.11,716,79.56,148.61,0.78,0.76,0.5,0.44,6.01,161.95
10541,2080,153277,139333526,104,13.0,17.56,98,12.25,14.64,833,104.12,195.05,0.81,0.81,0.48,0.46,6.51,187.05
10542,2590,123720,102280638,128,12.8,18.18,91,9.1,7.55,782,78.2,151.6,0.91,0.92,0.35,0.32,4.31,200.25
10543,3261,174951,137158889,121,13.44,20.23,60,6.67,5.43,834,92.67,173.21,0.82,0.83,0.46,0.44,6.25,187.38
10544,2197,156589,158871357,141,17.62,23.93,75,9.38,7.98,760,95.0,160.44,0.78,0.77,0.39,0.38,5.86,194.38
10545,2243,167016,167210044,142,15.78,21.86,70,7.78,5.07,769,85.44,154.6,0.88,0.88,0.44,0.41,7.45,195.9
10546,2268,141861,119006572,148,16.44,26.34,85,9.44,11.52,855,95.0,188.79,0.85,0.86,0.41,0.37,6.32,179.93
10547,2462,203717,179023288,135,16.88,25.91,86,10.75,13.54,948,118.5,221.57,0.76,0.77,0.4,0.38,6.54,175.1
10548,2026,260726,162418706,129,16.12,26.85,79,9.88,13.13,803,100.38,187.01,0.77,0.76,0.45,0.47,7.96,190.21
10549,1934,326680,224008003,138,15.33,24.62,76,8.44,8.17,768,85.33,167.66,0.82,0.82,0.39,0.41,5.17,207.29
10550,1848,1059885,1270606434,129,18.43,26.01,81,11.57,10.86,737,105.29,173.85,0.77,0.76,0.35,0.35,8.36,187.44
10551,1582,152969,125154479,120,15.0,21.42,79,9.88,9.85,669,83.62,144.29,0.77,0.77,0.47,0.45,7.96,196.54
10552,1795,94771,66171212,143,15.89,22.87,87,9.67,9.96,663,73.67,131.84,0.71,0.71,0.41,0.37,6.91,179.34
10553,1284,54982,42994874,147,16.33,22.65,105,11.67,10.67,686,76.22,133.72,0.81,0.82,0.45,0.44,5.9,174.54
10554,2131,103968,86835358,119,17.0,21.73,74,10.57,8.18,778,111.14,169.62,0.73,0.74,0.39,0.36,7.97,183.35
10555,2072,101891,91380570,136,15.11,20.23,99,11.0,9.53,746,82.89,151.34,0.81,0.82,0.39,0.37,4.85,193.43
10556,1813,66801,54306250,154,17.11,23.6,97,10.78,9.95,682,75.78,134.15,0.71,0.59,0.44,0.35,6.11,174.14
10557,1813,63913,42637982,132,14.67,21.52,85,9.44,9.72,706,78.44,139.58,0.8,0.79,0.47,0.46,6.02,178.35
10558,1395,86991,70308203,132,14.67,23.18,80,8.89,9.77,656,72.89,131.66,0.79,0.8,0.62,0.58,6.48,192.65
10559,1838,55121,40259819,127,15.88,21.13,82,10.25,9.48,760,95.0,159.2,0.79,0.79,0.39,0.38,5.66,185.07
10560,3145,167632,150315241,153,19.12,27.23,90,11.25,9.18,929,116.12,209.3,0.82,0.83,0.4,0.37,4.6,191.58
10561,2873,202297,194534756,132,18.86,27.03,62,8.86,7.86,791,113.0,190.51,0.74,0.75,0.4,0.39,9.43,186.33
10562,2290,155780,126951480,131,13.1,21.05,65,6.5,6.26,690,69.0,140.34,0.82,0.82,0.41,0.38,8.73,188.72
10563,2212,117145,111842750,147,16.33,28.12,69,7.67,6.6,754,83.78,170.45,0.8,0.8,0.44,0.41,4.29,191.9
10564,1468,57747,41516238,144,14.4,22.23,101,10.1,11.38,696,69.6,143.81,0.84,0.84,0.45,0.46,6.61,188.37
10565,2133,109206,76939548,155,17.22,24.53,86,9.56,9.25,870,96.67,178.56,0.8,0.81,0.37,0.34,6.04,201.91
10566,2475,183032,154370129,136,22.67,27.62,68,11.33,8.57,862,143.67,219.1,0.75,0.76,0.38,0.32,10.87,171.53
10567,1811,135349,105974730,126,18.0,24.52,81,11.57,8.66,745,106.43,174.5,0.77,0.69,0.44,0.37,8.81,186.38
10568,1870,91467,57093829,149,16.56,25.89,69,7.67,8.66,773,85.89,158.99,0.81,0.82,0.5,0.49,5.84,187.19
10569,1818,66561,42979650,155,17.22,25.15,83,9.22,8.7,845,93.89,174.77,0.79,0.79,0.41,0.35,7.71,178.12
10570,1580,95731,76790590,123,13.67,18.88,86,9.56,8.99,718,79.78,142.91,0.77,0.76,0.39,0.38,6.34,183.93
10571,1939,1271715,1243847691,121,13.44,18.0,82,9.11,9.94,670,74.44,128.44,0.76,0.76,0.5,0.48,6.33,174.01
10572,1314,97969,62952294,112,12.44,16.13,91,10.11,11.86,554,61.56,106.38,0.8,0.8,0.47,0.46,7.18,199.31
10573,1178,333248,310020451,119,13.22,16.71,98,10.89,10.26,586,65.11,111.6,0.75,0.73,0.41,0.38,8.76,188.08
10574,1417,67520,54957267,126,14.0,17.21,88,9.78,10.1,620,68.89,115.74,0.74,0.72,0.45,0.45,9.7,172.03
10575,989,29343,16891738,108,13.5,17.51,69,8.62,5.53,494,61.75,106.67,0.8,0.81,0.39,0.37,7.52,192.85
10576,1026,41939,25688128,120,12.0,19.35,93,9.3,11.82,552,55.2,111.96,0.84,0.86,0.5,0.52,11.36,164.57
10577,1263,50134,36600391,138,15.33,21.47,89,9.89,8.05,588,65.33,108.99,0.76,0.76,0.4,0.38,6.35,194.27
10578,2221,92284,76908887,152,15.2,23.38,83,8.3,6.02,723,72.3,135.45,0.83,0.83,0.43,0.41,6.03,192.58
10579,1651,64711,44834339,131,16.38,24.13,74,9.25,8.92,590,73.75,123.79,0.76,0.73,0.39,0.37,6.24,172.94
10580,1220,39397,32213044,108,13.5,16.86,92,11.5,11.89,513,64.12,105.15,0.86,0.84,0.38,0.35,4.8,182.62
10581,1046,97996,113733933,99,11.0,12.9,71,7.89,6.37,426,47.33,79.81,0.78,0.79,0.42,0.44,6.05,186.88
10582,919,26224,16022397,103,12.88,16.01,60,7.5,6.23,409,51.12,77.55,0.77,0.75,0.55,0.52,6.86,180.17
10583,971,37460,37557963,100,11.11,12.79,71,7.89,4.81,444,49.33,76.93,0.79,0.8,0.35,0.34,6.37,188.09
10584,866,22778,16092747,86,12.29,11.6,77,11.0,11.72,377,53.86,71.54,0.72,0.7,0.43,0.42,7.84,174.13
10585,780,20713,15577778,89,9.89,9.92,77,8.56,5.96,355,39.44,60.73,0.86,0.86,0.3,0.28,8.83,197.54
10586,704,10710,3975083,85,9.44,9.84,73,8.11,6.33,335,37.22,53.46,0.8,0.81,0.37,0.36,7.73,187.24
10587,529,9963,7104115,69,7.67,7.42,71,7.89,6.72,298,33.11,43.32,0.74,0.73,0.44,0.42,4.92,198.25
10588,773,27490,28068623,74,8.22,8.97,76,8.44,7.65,272,30.22,43.06,0.78,0.79,0.47,0.51,7.99,191.09
10589,724,31814,33658168,73,9.12,9.3,53,6.62,4.17,250,31.25,41.86,0.77,0.78,0.32,0.32,7.76,198.84
10590,578,8776,4397108,89,8.9,9.21,72,7.2,6.66,255,25.5,37.23,0.83,0.84,0.42,0.44,5.26,181.82
10591,608,7693,3466220,92,9.2,9.32,82,8.2,5.59,287,28.7,38.67,0.82,0.84,0.45,0.46,8.6,200.29
10592,558,6157,2353162,81,9.0,7.45,70,7.78,4.92,269,29.89,35.66,0.8,0.8,0.46,0.5,4.82,195.67
